Time,Delta_W,Cumulative_W
555,-4.491109793262036e-06,0.519380856850645
555,-1.647921419832855e-05,0.5193643776364466
555,-8.162208225287363e-05,0.5192827555541938
555,-0.0002218718229889759,0.5190608837312048
555,-0.006648189501740032,0.5124126942294648
555,-0.008974117153358104,0.5034385770761067
555,-0.014795817836496389,0.4886427592396103
555,-0.029795118227484572,0.4588476410121257
557,1.3875416211203782e-09,0.45884764239966735
557,2.5282656741677602e-09,0.458847644927933
557,3.761991496082107e-08,0.45884768254784797
557,5.078157355012452e-08,0.4588477333294215
557,8.372466047171331e-08,0.458847817054082
557,1.0199751705585961e-06,0.45884883702925255
557,5.051970091854672e-06,0.45885388899934443
557,1.2425841355397594e-05,0.45886631484069984
557,0.00012393760883331792,0.4589902524495332
557,0.002751161002820362,0.46174141345235353
557,0.003713678910716694,0.4654550923630702
557,0.0409365376538991,0.5063916300169693
567,5.104480361798819e-10,0.5063916305274173
567,9.300969633457756e-10,0.5063916314575143
567,1.3839593292704037e-08,0.5063916452971076
567,1.8681496899426302e-08,0.5063916639786045
567,3.0800581306602635e-08,0.5063916947791858
567,3.752278957538429e-07,0.5063920700070815
567,1.8585159342063369e-06,0.5063939285230158
567,4.571211573908664e-06,0.5063984997345897
567,4.559409827772581e-05,0.5064440938328675
567,0.0010120955722902195,0.5074561894051577
567,0.0013661861223646281,0.5088223755275223
567,0.015059710595610107,0.5238820861231324
570,3.7814920591325703e-10,0.5238820865012815
570,6.890327774472859e-10,0.5238820871903144
570,1.0252622878059635e-08,0.5238820974429372
570,1.3839593292704037e-08,0.5238821112825305
570,2.281763183951997e-08,0.5238821341001623
570,2.779756620825073e-07,0.5238824120758243
570,1.376822467487358e-06,0.5238837888982918
570,3.386436824542695e-06,0.5238871753351163
570,3.377693875969222e-05,0.523920952273876
570,0.0007497788410238852,0.5246707311148999
570,0.0010120955722902195,0.5256828266871901
570,0.011156508007421491,0.5368393346946116
570,-1.233499337856269e-09,0.5368393334611123
570,-1.3632275956643133e-09,0.5368393320978847
570,-3.705636801348218e-09,0.5368393283922479
570,-1.6607511951244842e-08,0.536839311784736
570,-2.241779627931156e-08,0.5368392893669397
570,-7.44297047974028e-08,0.5368392149372349
570,-1.6564635432223191e-07,0.5368390492908806
570,-3.3357079449900877e-07,0.536838715720086
570,-4.5027347490461146e-07,0.5368382654466111
570,-1.0021020474147395e-06,0.5368372633445636
570,-3.677009703193328e-06,0.5368335863348604
570,-1.8212348284732005e-05,0.5368153739865758
570,-4.9506295395954276e-05,0.5367658676911798
570,-0.0014834115882203633,0.5352824561029594
570,-0.002002396197619565,0.5332800599053399
570,-0.0033013932033844335,0.5299786667019555
570,-0.006648189501740032,0.5233304772002154
570,-0.016351907582040755,0.5069785696181747
570,-0.04444909324090307,0.4625294763772716
575,2.293590873323762e-10,0.4625294766066307
575,4.1791950506873044e-10,0.4625294770245502
575,6.218530118014348e-09,0.46252948324308035
575,8.394137649978317e-09,0.462529491637218
575,1.3839593292704037e-08,0.4625295054768113
575,1.6860076170695924e-07,0.462529674077573
575,8.35085039512283e-07,0.4625305091626125
575,2.0539777612650365e-06,0.4625325631403738
575,2.048674894898934e-05,0.4625530498893228
575,0.0004547638550847908,0.4630078137444076
575,0.0006138669951534218,0.463621680739561
575,0.0067667641618306355,0.47038844490139164
575,0.030326532985631673,0.5007149778870233
576,-6.769587897297963e-10,0.5007149772100645
576,-7.481551671450592e-10,0.5007149764619093
576,-2.0336965957181544e-09,0.5007149744282128
576,-9.114395805413783e-09,0.500714965313817
576,-1.230314745367156e-08,0.5007149530106695
576,-4.084788806385805e-08,0.5007149121627814
576,-9.090864672859493e-08,0.5007148212541347
576,-1.8306753348218535e-07,0.5007146381866012
576,-2.4711532245214246e-07,0.5007143910712788
576,-5.499652641748571e-07,0.5007138411060146
576,-2.017985711143138e-06,0.5007118231203035
576,-9.995148659258013e-06,0.5007018279716442
576,-2.7169630973207816e-05,0.500674658340671
576,-0.000814113540732056,0.49986054479993897
576,-0.0010989383333240507,0.49876160646661494
576,-0.00181184300533911,0.49694976346127584
576,-0.003648603757513078,0.49330115970376276
576,-0.008974117153358104,0.48432704255040465
576,-0.024394179584435946,0.4599328629659687
576,-0.03292869816564158,0.4270041648003271
576,-0.054290245082157566,0.37271391971816953
588,1.1389635206026856e-10,0.37271391983206587
588,1.6947471630984622e-09,0.37271392152681304
588,2.287669384722906e-09,0.37271392381448243
588,3.771729174922129e-09,0.3727139275862116
588,4.594906789489786e-08,0.37271397353527946
588,2.2758722315416156e-07,0.37271420112250264
588,5.59774242129547e-07,0.37271476089674477
588,5.583290424505739e-06,0.37272034418716926
588,0.00012393760883331792,0.3728442817960026
588,0.0001672982728735636,0.37301158006887614
588,0.0018441583700620008,0.37485573843893816
588,0.008264944411079327,0.3831206828500175
588,0.015059710595610107,0.3981803934456276
589,1.030576811219279e-10,0.3981803935486853
589,1.5334706472817777e-09,0.3981803950821559
589,2.0699688593925834e-09,0.3981803971521248
589,3.412801688167435e-09,0.3981804005649265
589,4.15764359551784e-08,0.39818044214136245
589,2.059294353767854e-07,0.39818064807079784
589,5.065046799315356e-07,0.39818115457547776
589,5.051970091854672e-06,0.39818620654556963
589,0.00011214338597429017,0.39829834993154395
589,0.0001513777372687908,0.39844972766881276
589,0.0016686634980163041,0.40011839116682907
589,0.0074784309611317535,0.40759682212796083
589,0.01362658965170063,0.42122341177966144
591,1.255499577871991e-09,0.42122341303516103
591,1.6947471630984622e-09,0.4212234147299082
591,2.794165696259134e-09,0.4212234175240739
591,3.403990671988171e-08,0.4212234515639806
591,1.6860076170695924e-07,0.4212236201647423
591,4.1469095803786856e-07,0.4212240348557003
591,4.136203277831611e-06,0.42122817105897814
591,9.181523885144536e-05,0.4213199862978296
591,0.00012393760883331792,0.4214439239066629
591,0.0013661861223646281,0.4228101100290275
591,0.006122821412649096,0.4289329314416766
591,0.011156508007421491,0.4400894394490981
591,-1.5104992316629667e-10,0.44008943929804817
591,-1.6693598226095236e-10,0.4400894391311122
591,-4.5377904709590837e-10,0.44008943867733313
591,-2.0336965957181544e-09,0.44008943664363653
591,-2.7452032616674866e-09,0.44008943389843325
591,-9.114395805413783e-09,0.44008942478403745
591,-2.028446090342842e-08,0.44008940449957656
591,-4.084788806385805e-08,0.4400893636516885
591,-5.5138881473877426e-08,0.44008930851280703
591,-1.2271383747140937e-07,0.44008918579896955
591,-4.5027347490461146e-07,0.44008873552549466
591,-2.230219121047604e-06,0.4400865053063736
591,-6.062364110225605e-06,0.4400804429422634
591,-0.0001816532847225489,0.43989878965754087
591,-0.000245206286307844,0.439653583371233
591,-0.000404276819945128,0.43924930655128785
591,-0.000814113540732056,0.4384351930105558
591,-0.002002396197619565,0.43643279681293623
591,-0.005443077197364751,0.4309897196155715
591,-0.007347385695178914,0.4236423339203926
591,-0.012113791079679323,0.4115285428407133
591,-0.04444909324090307,0.3670794495998102
591,-0.04912384518467891,0.31795560441513127
596,7.614989872356315e-10,0.31795560517663024
596,1.0279161148802243e-09,0.3179556062045464
596,1.6947471630984622e-09,0.31795560789929356
596,2.064624707936636e-08,0.31795562854554066
596,1.0226153122617448e-07,0.3179557308070719
596,2.515227803555724e-07,0.3179559823298523
596,2.5087341028087645e-06,0.3179584910639551
596,5.5688757392240165e-05,0.31801417982134733
596,7.517195964887862e-05,0.31808935178099623
596,0.0008286337700880628,0.3189179855510843
596,0.003713678910716694,0.32263166446180097
596,0.0067667641618306355,0.3293984286236316
596,0.030326532985631673,0.35972496160926326
600,5.104480361798819e-10,0.3597249621197113
600,6.890327774472859e-10,0.35972496280874405
600,1.136022996386928e-09,0.35972496394476705
600,1.3839593292704037e-08,0.35972497778436036
600,6.854795431920423e-08,0.35972504633231467
600,1.6860076170695924e-07,0.35972521493307635
600,1.6816547592859484e-06,0.35972689658783563
600,3.732929041883396e-05,0.35976422587825446
600,5.038927145242553e-05,0.35981461514970686
600,0.0005554498269121153,0.360370064976619
600,0.0024893534183931974,0.3628594183950122
600,0.004535897664470626,0.3673953160594828
600,0.020328482987029956,0.3877237990465127
608,-3.715228609598423e-10,0.38772379867498985
608,-5.015034060824765e-10,0.38772379817348646
608,-1.6650499453444537e-09,0.3877237965084365
608,-3.705636801348218e-09,0.3877237928027997
608,-7.462236141617217e-09,0.38772378534056356
608,-1.0072965179973978e-08,0.3877237752675984
608,-2.241779627931156e-08,0.3877237528498021
608,-8.225754518304506e-08,0.38772367059225693
608,-4.0742428844276823e-07,0.3877232631679685
608,-1.1074940397468335e-06,0.38772215567392876
608,-3.3185062208870015e-05,0.38768897061171986
608,-4.4795148502600754e-05,0.3876441754632173
608,-7.385471416040886e-05,0.3875703207490569
608,-0.0001487251305999815,0.3874215956184569
608,-0.00036580479393093825,0.38705579082452596
608,-0.0009943605241056752,0.3860614303004203
608,-0.001342246311369936,0.38471918398905036
608,-0.002212990044074401,0.382506193944976
608,-0.008120116994196762,0.37438607695077925
608,-0.008974117153358104,0.36541195979742114
608,-0.01096101144316408,0.35445094835425706
608,-0.018071652714732128,0.33637929563952496
608,-0.02695973784703329,0.30941955779249164
613,1.3911331855079366e-10,0.30941955793160497
613,1.8778333829691513e-10,0.3094195581193883
613,3.0960238413320196e-10,0.3094195584289907
613,3.771729174922129e-09,0.30941956220071987
613,1.8681496899426302e-08,0.30941958088221677
613,4.594906789489786e-08,0.30941962683128466
613,4.583043868123809e-07,0.3094200851356715
613,1.0173418450532209e-05,0.30943025855412204
613,1.3732678498607128e-05,0.3094439912326207
613,0.0001513777372687908,0.3095953689698895
613,0.0006784279506100467,0.31027379692049956
613,0.0012361763235169696,0.3115099732440165
613,0.005540157918116694,0.3170501311621332
613,0.030326532985631673,0.34737666414776486
622,-1.2366921734631346e-10,0.3473766640240956
622,-4.1059626133307926e-10,0.34737666361349934
622,-9.137987846827577e-10,0.3473766626997006
622,-1.840164776738133e-09,0.3473766608595358
622,-2.4839626312711e-09,0.34737665837557313
622,-5.5281605007396804e-09,0.34737665284741265
622,-2.028446090342842e-08,0.34737663256295176
622,-1.0046959256605596e-07,0.34737653209335917
622,-2.7310466778499384e-07,0.3473762589886914
622,-8.183335588920684e-06,0.34736807565310246
622,-1.1046347620054751e-05,0.3473570293054824
622,-1.8212348284732005e-05,0.34733881695719765
622,-3.6675165667774336e-05,0.34730214179152985
622,-9.020635157865434e-05,0.3472119354399512
622,-0.000245206286307844,0.34696672915364335
622,-0.00033099386524564626,0.3466357352883977
622,-0.0005457166261017489,0.34609001866229594
622,-0.002002396197619565,0.3440876224646764
622,-0.002212990044074401,0.341874632420602
622,-0.002702952143613468,0.3391716802769885
622,-0.004456414692860032,0.3347152655841285
622,-0.006648189501740032,0.3280670760823885
622,-0.024394179584435946,0.30367289649795254
623,1.1389635206026856e-10,0.3036728966118489
623,1.3875416211203782e-09,0.3036728979993905
623,6.87253863960698e-09,0.30367290487192916
623,1.6903717419523686e-08,0.3036729217756466
623,1.6860076170695924e-07,0.3036730903764083
623,3.74259149438503e-06,0.30367683296790265
623,5.051970091854672e-06,0.30368188493799453
623,5.5688757392240165e-05,0.3037375736953868
623,0.00024957969534551087,0.3039871533907323
623,0.0004547638550847908,0.3044419172458171
623,0.0020381101989183107,0.3064800274447354
623,0.011156508007421491,0.3176365354521569
623,0.04524187090179798,0.3628784063539549
637,3.421635511108994e-10,0.3628784066961185
637,1.6947471630984622e-09,0.36287840839086566
637,4.168405394981386e-09,0.36287841255927106
637,4.15764359551784e-08,0.362878454135707
637,9.22911699789028e-07,0.3628793770474068
637,1.2458004865751602e-06,0.36288062284789335
637,1.3732678498607128e-05,0.362894355526392
637,6.154559513367405e-05,0.36295590112152565
637,0.00011214338597429017,0.36306804450749997
637,0.0005025917872316793,0.36357063629473163
637,0.002751161002820362,0.366321797297552
637,0.011156508007421491,0.3774783053049735
650,-1.1190053531416602e-10,0.37747830519307296
650,-1.5104992316629667e-10,0.377478305042023
650,-3.3616778625223605e-10,0.37747830470585525
650,-1.233499337856269e-09,0.3774783034723559
650,-6.109562215871991e-09,0.3774782973627937
650,-1.6607511951244842e-08,0.3774782807552817
650,-4.976291496454423e-07,0.37747778312613206
650,-6.717290905554564e-07,0.3774771113970415
650,-1.1074940397468335e-06,0.37747600390300173
650,-2.230219121047604e-06,0.3774737736838807
650,-5.485453888690396e-06,0.377468288229992
650,-1.491100962647711e-05,0.37745337722036554
650,-2.012775767415071e-05,0.3774332494626914
650,-3.3185062208870015e-05,0.3774000644004825
650,-0.00012176583817774403,0.37727829856230477
650,-0.0001345720631691482,0.37714372649913563
650,-0.0001643666891261021,0.3769793598100095
650,-0.00027099485655675997,0.3767083649534528
650,-0.000404276819945128,0.37630408813350763
650,-0.0014834115882203633,0.3748206765452873
650,-0.004032330764384986,0.3707883457809023
650,-0.016351907582040755,0.35443643819886156
651,-1.012517914505119e-10,0.3544364380976098
651,-1.3667562247232226e-10,0.35443643796093416
651,-3.041771917393372e-10,0.354436437656757
651,-1.1161163560149306e-09,0.3544364365406406
651,-5.5281605007396804e-09,0.3544364310124801
651,-1.502709823396573e-08,0.3544364159853819
651,-4.5027347490461146e-07,0.354435965711907
651,-6.078056159178426e-07,0.3544353579062911
651,-1.0021020474147395e-06,0.3544343558042437
651,-2.017985711143138e-06,0.35443233781853256
651,-4.963443933397933e-06,0.35442737437459915
651,-1.349203945073089e-05,0.3544138823351484
651,-1.8212348284732005e-05,0.35439566998686367
651,-3.002708600643665e-05,0.35436564290085726
651,-0.00011017828662173442,0.3542554646142355
651,-0.00012176583817774403,0.35413369877605777
651,-0.0001487251305999815,0.3539849736454578
651,-0.000245206286307844,0.3537397673591499
651,-0.00036580479393093825,0.35337396256521897
651,-0.001342246311369936,0.35203171625384905
651,-0.003648603757513078,0.34838311249633597
651,-0.014795817836496389,0.3335872946598396
657,-1.6693598226095236e-10,0.33358729449290364
657,-6.125376434158582e-10,0.333587293880366
657,-3.033918809001312e-09,0.3335872908464472
657,-8.247046367528376e-09,0.33358728259940085
657,-2.4711532245214246e-07,0.3335870354840784
657,-3.3357079449900877e-07,0.33358670191328393
657,-5.499652641748571e-07,0.33358615194801977
657,-1.1074940397468335e-06,0.33358504445398
657,-2.7239957857490913e-06,0.33358232045819425
657,-7.404588245200774e-06,0.33357491586994903
657,-9.995148659258013e-06,0.3335649207212898
657,-1.647921419832855e-05,0.33354844150709145
657,-6.046712574291063e-05,0.33348797438134853
657,-6.68265088706882e-05,0.33342114787247784
657,-8.162208225287363e-05,0.33333952579022497
657,-0.0001345720631691482,0.33320495372705583
657,-0.0002007579274482763,0.33300419579960755
657,-0.0007366403941841061,0.33226755540542346
657,-0.002002396197619565,0.3302651592078039
657,-0.008120116994196762,0.3221450422136072
658,-1.5104992316629667e-10,0.32214504206255723
658,-5.542469797182356e-10,0.32214504150831025
658,-2.7452032616674866e-09,0.32214503876310696
658,-7.462236141617217e-09,0.3221450313008708
658,-2.2359919032472024e-07,0.32214480770168047
658,-3.018273364266869e-07,0.32214450587434407
658,-4.976291496454423e-07,0.3221440082451944
658,-1.0021020474147395e-06,0.322143006143147
658,-2.4647733135180434e-06,0.3221405413698335
658,-6.699948509406886e-06,0.3221338414213241
658,-9.04398450572859e-06,0.3221247974368184
658,-1.491100962647711e-05,0.3221098864271919
658,-5.471291793327097e-05,0.3220551735092586
658,-6.046712574291063e-05,0.3219947063835157
658,-7.385471416040886e-05,0.3219208516693553
658,-0.00012176583817774403,0.32179908583117756
658,-0.0001816532847225489,0.32161743254645503
658,-0.0006665397922945383,0.3209508927541605
658,-0.00181184300533911,0.3191390497488214
658,-0.007347385695178914,0.3117916640536425
663,-3.3616778625223605e-10,0.31179166371747474
663,-1.6650499453444537e-09,0.3117916620524248
663,-4.526075009906555e-09,0.3117916575263498
663,-1.3561976441886326e-07,0.3117915219065854
663,-1.8306753348218535e-07,0.3117913388390519
663,-3.018273364266869e-07,0.3117910370117155
663,-6.078056159178426e-07,0.3117904292060996
663,-1.4949605838901922e-06,0.31178893424551574
663,-4.063724189451234e-06,0.3117848705213263
663,-5.485453888690396e-06,0.31177938506743763
663,-9.04398450572859e-06,0.3117703410829319
663,-3.3185062208870015e-05,0.311737156020723
663,-3.6675165667774336e-05,0.3117004808550552
663,-4.4795148502600754e-05,0.3116556857065526
663,-7.385471416040886e-05,0.31158183099239223
663,-0.00011017828662173442,0.3114716527057705
663,-0.000404276819945128,0.31106737588582534
663,-0.0010989383333240507,0.3099684375525013
663,-0.004456414692860032,0.3055120228596413
675,9.300969633457756e-10,0.30551202378973824
675,2.064624707936636e-08,0.30551204443598534
675,2.786951846347298e-08,0.3055120723055038
675,3.072106176664105e-07,0.3055123795161215
675,1.376822467487358e-06,0.30551375633858896
675,2.5087341028087645e-06,0.30551626507269175
675,1.124336620894241e-05,0.3055275084389007
675,6.154559513367405e-05,0.30558905403403436
675,0.00024957969534551087,0.30583863372937986
675,0.0041042499311949405,0.3099428836605748
675,0.004535897664470626,0.3144787813250454
675,0.008264944411079327,0.32274372573612475
675,0.009134176202636733,0.3318779019387615
675,0.015059710595610107,0.3469376125343716
683,-2.2534000595629815e-10,0.3469376123090316
683,-6.125376434158582e-10,0.34693761169649395
683,-1.8354139230109548e-08,0.34693759334235474
683,-2.477549649523963e-08,0.34693756856685826
683,-4.084788806385805e-08,0.3469375277189702
683,-8.225754518304506e-08,0.346937445461425
683,-2.0232091404835106e-07,0.346937243140511
683,-5.499652641748571e-07,0.34693669317524684
683,-7.423754557072932e-07,0.3469359507997911
683,-1.2239702046703154e-06,0.3469347268295864
683,-4.491109793262036e-06,0.34693023571979315
683,-4.963443933397933e-06,0.34692527227585973
683,-6.062364110225605e-06,0.3469192099117495
683,-9.995148659258013e-06,0.3469092147630903
683,-1.491100962647711e-05,0.3468943037534638
683,-5.471291793327097e-05,0.3468395908355305
683,-0.0001487251305999815,0.3466908657049305
683,-0.0006031101446780151,0.3460877555602525
683,-0.02695973784703329,0.3191280177132192
685,3.421635511108994e-10,0.31912801805538277
685,7.59532983784482e-09,0.31912802565071263
685,1.0252622878059635e-08,0.3191280359033355
685,1.1301647034905272e-07,0.31912814891980584
685,5.065046799315356e-07,0.31912865542448576
685,9.22911699789028e-07,0.31912957833618555
685,4.136203277831611e-06,0.3191337145394634
685,2.264135914433985e-05,0.3191563558986077
685,9.181523885144536e-05,0.3192481711374591
685,0.001509869171115925,0.3207580403085751
685,0.0016686634980163041,0.3224267038065914
685,0.003040503131260899,0.3254672069378523
685,0.003360275636987488,0.3288274825748398
685,0.005540157918116694,0.3343676404929565
685,0.0409365376538991,0.37530417814685557
692,-2.4903922126189343e-10,0.37530417789781634
692,-7.462236141617217e-09,0.3753041704355802
692,-1.0072965179973978e-08,0.375304160362615
692,-1.6607511951244842e-08,0.375304143755103
692,-3.344342215616757e-08,0.37530411031168087
692,-8.225754518304506e-08,0.3753040280541357
692,-2.2359919032472024e-07,0.3753038044549454
692,-3.018273364266869e-07,0.375303502627609
692,-4.976291496454423e-07,0.3753030049984593
692,-1.8259489805042175e-06,0.3753011790494788
692,-2.017985711143138e-06,0.37529916106376765
692,-2.4647733135180434e-06,0.37529669629045415
692,-4.063724189451234e-06,0.3752926325662647
692,-6.062364110225605e-06,0.3752865702021545
692,-2.224461242754529e-05,0.37526432558972694
692,-6.046712574291063e-05,0.375203858463984
692,-0.000245206286307844,0.37495865217767615
692,-0.01096101144316408,0.3639976407345121
692,-0.029795118227484572,0.3342025225070275
699,-1.2366921734631346e-10,0.33420252238335824
699,-3.705636801348218e-09,0.33420251867772144
699,-5.002086473977662e-09,0.33420251367563497
699,-8.247046367528376e-09,0.3342025054285886
699,-1.6607511951244842e-08,0.3342024888210766
699,-4.084788806385805e-08,0.33420244797318854
699,-1.1103607185491449e-07,0.3342023369371167
699,-1.498830195519981e-07,0.33420218705409716
699,-2.4711532245214246e-07,0.33420193993877473
699,-9.06739429191302e-07,0.3342010331993455
699,-1.0021020474147395e-06,0.3342000310972981
699,-1.2239702046703154e-06,0.33419880712709343
699,-2.017985711143138e-06,0.3341967891413823
699,-3.010480923370517e-06,0.3341937786604589
699,-1.1046347620054751e-05,0.33418273231283885
699,-3.002708600643665e-05,0.33415270522683244
699,-0.00012176583817774403,0.3340309393886547
699,-0.005443077197364751,0.32858786219128994
699,-0.014795817836496389,0.3137920443547936
701,1.5334706472817777e-09,0.3137920458882642
701,2.0699688593925834e-09,0.31379204795823307
701,2.281763183951997e-08,0.3137920707758649
701,1.0226153122617448e-07,0.31379217303739615
701,1.8633265860393355e-07,0.31379235937005473
701,8.35085039512283e-07,0.31379319445509424
701,4.571211573908664e-06,0.31379776566666817
701,1.8537177022954413e-05,0.3138163028436911
701,0.0003048373282757819,0.3141211401719669
701,0.00033689734995427336,0.3144580375219212
701,0.0006138669951534218,0.3150719045170746
701,0.0006784279506100467,0.3157503324676847
701,0.0011185385928082802,0.316868871060493
701,0.008264944411079327,0.32513381547157233
701,0.020328482987029956,0.34546229845860227
701,0.0409365376538991,0.38639883611250136
708,7.614989872356315e-10,0.38639883687400034
708,1.0279161148802243e-09,0.3863988379019165
708,1.133090063882855e-08,0.38639884923281714
708,5.078157355012452e-08,0.3863989000143907
708,9.253005987909542e-08,0.3863989925444506
708,4.1469095803786856e-07,0.3863994072354086
708,2.2699964881242426e-06,0.3864016772318967
708,9.20528968337896e-06,0.3864108825215801
708,0.0001513777372687908,0.38656226025884893
708,0.0001672982728735636,0.3867295585317225
708,0.0003048373282757819,0.38703439585999827
708,0.00033689734995427336,0.38737129320995256
708,0.0005554498269121153,0.3879267430368647
708,0.0041042499311949405,0.39203099296805966
708,0.01009482589973277,0.4021258188677924
708,0.020328482987029956,0.42245430185482236
715,-7.481551671450592e-10,0.4224543011066672
715,-1.0099038418042558e-09,0.4224543000967634
715,-1.6650499453444537e-09,0.42245429843171345
715,-3.3529988355109604e-09,0.4224542950787146
715,-8.247046367528376e-09,0.42245428683166825
715,-2.241779627931156e-08,0.42245426441387196
715,-3.026085975407328e-08,0.4224542341530122
715,-4.989172314621407e-08,0.42245418426128906
715,-1.8306753348218535e-07,0.4224540011937556
715,-2.0232091404835106e-07,0.42245379887284157
715,-2.4711532245214246e-07,0.42245355175751914
715,-4.0742428844276823e-07,0.4224531443332307
715,-6.078056159178426e-07,0.42245253652761483
715,-2.230219121047604e-06,0.4224503063084938
715,-6.062364110225605e-06,0.42244424394438357
715,-2.4584098738787207e-05,0.4224196598456448
715,-0.0010989383333240507,0.42132072151232075
715,-0.0029872241020718364,0.4183334974102489
715,-0.014795817836496389,0.40353767957375253
715,-0.029795118227484572,0.37374256134626793
718,-5.542469797182356e-10,0.37374256079202095
718,-7.481551671450592e-10,0.3737425600438658
718,-1.233499337856269e-09,0.37374255881036644
718,-2.4839626312711e-09,0.3737425563264038
718,-6.109562215871991e-09,0.3737425502168416
718,-1.6607511951244842e-08,0.37374253360932963
718,-2.241779627931156e-08,0.37374251119153334
718,-3.696069756792316e-08,0.3737424742308358
718,-1.3561976441886326e-07,0.37374233861107137
718,-1.498830195519981e-07,0.3737421887280518
718,-1.8306753348218535e-07,0.37374200566051835
718,-3.018273364266869e-07,0.37374170383318195
718,-4.5027347490461146e-07,0.37374125355970705
718,-1.6521869609848295e-06,0.3737396013727461
718,-4.491109793262036e-06,0.3737351102629528
718,-1.8212348284732005e-05,0.37371689791466806
718,-0.000814113540732056,0.372902784373936
718,-0.002212990044074401,0.3706897943298616
718,-0.01096101144316408,0.3597287828866975
718,-0.02207276647028654,0.33765601641641096
722,1.8778333829691513e-10,0.3376560166041943
722,2.5348099311611433e-10,0.3376560168576753
722,2.794165696259134e-09,0.337656019651841
722,1.2522581861638111e-08,0.33765603217442286
722,2.281763183951997e-08,0.3376560549920547
722,1.0226153122617448e-07,0.33765615725358594
722,5.59774242129547e-07,0.33765671702782807
722,2.2699964881242426e-06,0.3376589870243162
722,3.732929041883396e-05,0.337696316314735
722,4.125524616329523e-05,0.3377375715608983
722,7.517195964887862e-05,0.3378127435205472
722,8.30778636586967e-05,0.3378958213842059
722,0.00013697224093841843,0.33803279362514427
722,0.0010120955722902195,0.3390448891974345
722,0.0024893534183931974,0.34153424261582765
722,0.005012942186140188,0.34654718480196783
722,0.024829265189570477,0.3713764499915383
722,0.03351600230178197,0.40489245229332027
728,-2.0389606916970426e-10,0.4048924520894242
728,-2.7523090479885143e-10,0.4048924518141933
728,-4.5377904709590837e-10,0.40489245136041424
728,-9.137987846827577e-10,0.4048924504466155
728,-2.247582333777147e-09,0.40489244819903314
728,-6.109562215871991e-09,0.40489244208947095
728,-8.247046367528376e-09,0.40489243384242457
728,-1.3597080766594258e-08,0.40489242024534383
728,-4.989172314621407e-08,0.4048923703536207
728,-5.5138881473877426e-08,0.40489231521473923
728,-6.734678191406065e-08,0.4048922478679573
728,-1.1103607185491449e-07,0.40489213683188546
728,-1.6564635432223191e-07,0.40489197118553116
728,-6.078056159178426e-07,0.40489136337991527
728,-1.6521869609848295e-06,0.4048897111929543
728,-6.699948509406886e-06,0.4048830112444449
728,-0.000299495634414613,0.4045835156100303
728,-0.000814113540732056,0.40376940206929823
728,-0.004032330764384986,0.39973707130491326
728,-0.008120116994196762,0.3916169543107165
728,-0.03292869816564158,0.35868825614507494
730,1.1389635206026856e-10,0.35868825625897127
730,1.255499577871991e-09,0.35868825751447087
730,5.6267587359629565e-09,0.3586882631412296
730,1.0252622878059635e-08,0.35868827339385245
730,4.594906789489786e-08,0.35868831934292034
730,2.515227803555724e-07,0.3586885708657007
730,1.0199751705585961e-06,0.35868959084087126
730,1.6773131395125595e-05,0.3587063639722664
730,1.8537177022954413e-05,0.35872490114928934
730,3.377693875969222e-05,0.358758678088049
730,3.732929041883396e-05,0.35879600737846784
730,6.154559513367405e-05,0.3588575529736015
730,0.0004547638550847908,0.3593123168286863
730,0.0011185385928082802,0.3604308554214946
730,0.00225246011967789,0.3626833155411725
730,0.011156508007421491,0.373839823548594
730,0.015059710595610107,0.38889953414420414
730,0.0409365376538991,0.42983607179810324
732,-1.3667562247232226e-10,0.4298360716614276
732,-1.8449279277519635e-10,0.4298360714769348
732,-3.041771917393372e-10,0.42983607117275763
732,-6.125376434158582e-10,0.42983607056022
732,-1.506599493446389e-09,0.4298360690536205
732,-4.095362025800921e-09,0.42983606495825843
732,-5.5281605007396804e-09,0.42983605943009795
732,-9.114395805413783e-09,0.42983605031570216
732,-3.344342215616757e-08,0.42983601687228
732,-3.696069756792316e-08,0.42983597991158246
732,-4.5143897952985275e-08,0.4298359347676845
732,-7.44297047974028e-08,0.4298358603379797
732,-1.1103607185491449e-07,0.4298357493019079
732,-4.0742428844276823e-07,0.42983534187761946
732,-1.1074940397468335e-06,0.4298342343835797
732,-4.491109793262036e-06,0.4298297432737864
732,-0.0002007579274482763,0.42962898534633814
732,-0.0005457166261017489,0.4290832687202364
732,-0.002702952143613468,0.4263803165766229
732,-0.005443077197364751,0.42093723937925814
732,-0.02207276647028654,0.3988644729089716
732,-0.04912384518467891,0.3497406277242927
739,5.104480361798819e-10,0.3497406282347407
739,2.287669384722906e-09,0.3497406305224101
739,4.168405394981386e-09,0.3497406346908155
739,1.8681496899426302e-08,0.3497406533723124
739,1.0226153122617448e-07,0.34974075563384366
739,4.1469095803786856e-07,0.3497411703248017
739,6.81944632410057e-06,0.34974798977112576
739,7.5366537547738255e-06,0.3497555264248805
739,1.3732678498607128e-05,0.34976925910337914
739,1.517695690394334e-05,0.3497844360602831
739,2.5022571672030544e-05,0.3498094586319551
739,0.00018489318582414662,0.34999435181777927
739,0.0004547638550847908,0.3504491156728641
739,0.000915781944436709,0.3513648976173008
739,0.004535897664470626,0.3559007952817714
739,0.006122821412649096,0.36202361669442046
739,0.01664355418490398,0.37866717087932444
739,0.024829265189570477,0.4034964360688949
