Gene,OnsetIndex,Rank,Percentile,Phase
ENSG00000007944.15,0,1,0.0,Phase I
ENSG00000124789.11,0,1,0.0,Phase I
ENSG00000137177.20,0,1,0.0,Phase I
ENSG00000137393.9,0,1,0.0,Phase I
ENSG00000112242.15,0,1,0.0,Phase I
ENSG00000124766.6,0,1,0.0,Phase I
ENSG00000172179.12,34,3415,97.9065098938916,Phase IV
ENSG00000112293.15,0,1,0.0,Phase I
ENSG00000111913.18,0,1,0.0,Phase I
ENSG00000079691.18,0,1,0.0,Phase I
ENSG00000112343.11,0,1,0.0,Phase I
ENSG00000278637.1,0,1,0.0,Phase I
ENSG00000278705.1,0,1,0.0,Phase I
ENSG00000276410.3,0,1,0.0,Phase I
ENSG00000010704.18,0,1,0.0,Phase I
ENSG00000197061.4,0,1,0.0,Phase I
ENSG00000180596.7,0,1,0.0,Phase I
ENSG00000158373.8,0,1,0.0,Phase I
ENSG00000274290.2,0,1,0.0,Phase I
ENSG00000277157.1,0,1,0.0,Phase I
ENSG00000277224.2,0,1,0.0,Phase I
ENSG00000276966.2,0,1,0.0,Phase I
ENSG00000273802.2,0,1,0.0,Phase I
ENSG00000274618.1,0,1,0.0,Phase I
ENSG00000277775.1,0,1,0.0,Phase I
ENSG00000275713.2,0,1,0.0,Phase I
ENSG00000278588.1,0,1,0.0,Phase I
ENSG00000158406.4,0,1,0.0,Phase I
ENSG00000186470.14,0,1,0.0,Phase I
ENSG00000124508.16,0,1,0.0,Phase I
ENSG00000026950.17,0,1,0.0,Phase I
ENSG00000124549.14,0,1,0.0,Phase I
ENSG00000111801.16,0,1,0.0,Phase I
ENSG00000112763.17,0,1,0.0,Phase I
ENSG00000124635.8,0,1,0.0,Phase I
ENSG00000276180.1,0,1,0.0,Phase I
ENSG00000197903.7,0,1,0.0,Phase I
ENSG00000185130.5,0,1,0.0,Phase I
ENSG00000273703.1,0,1,0.0,Phase I
ENSG00000197238.4,27,3369,96.58732434757673,Phase IV
ENSG00000273542.1,5,3079,88.27071981646114,Phase II
ENSG00000233822.4,0,1,0.0,Phase I
ENSG00000275126.1,0,1,0.0,Phase I
ENSG00000274641.1,0,1,0.0,Phase I
ENSG00000204713.11,0,1,0.0,Phase I
ENSG00000204642.14,0,1,0.0,Phase I
ENSG00000204632.11,0,1,0.0,Phase I
ENSG00000206503.13,0,1,0.0,Phase I
ENSG00000204619.8,0,1,0.0,Phase I
ENSG00000204614.9,5,3079,88.27071981646114,Phase II
ENSG00000204613.11,0,1,0.0,Phase I
ENSG00000234127.9,0,1,0.0,Phase I
ENSG00000204599.14,0,1,0.0,Phase I
ENSG00000204592.9,0,1,0.0,Phase I
ENSG00000204590.12,0,1,0.0,Phase I
ENSG00000204568.12,0,1,0.0,Phase I
ENSG00000204560.10,0,1,0.0,Phase I
ENSG00000196230.13,0,1,0.0,Phase I
ENSG00000137312.15,0,1,0.0,Phase I
ENSG00000213780.11,0,1,0.0,Phase I
ENSG00000204525.16,0,1,0.0,Phase I
ENSG00000234745.11,0,1,0.0,Phase I
ENSG00000204520.13,0,1,0.0,Phase I
ENSG00000204516.10,0,1,0.0,Phase I
ENSG00000198563.14,0,1,0.0,Phase I
ENSG00000213760.10,8,3128,89.67593920275309,Phase III
ENSG00000204498.11,3,2996,85.89045024376254,Phase II
ENSG00000226979.8,28,3401,97.50501864066533,Phase IV
ENSG00000232810.4,0,1,0.0,Phase I
ENSG00000227507.2,0,1,0.0,Phase I
ENSG00000204482.10,0,1,0.0,Phase I
ENSG00000204475.10,60,3470,99.48379696013764,Phase IV
ENSG00000204472.13,0,1,0.0,Phase I
ENSG00000204435.13,0,1,0.0,Phase I
ENSG00000204389.9,0,1,0.0,Phase I
ENSG00000204388.7,0,1,0.0,Phase I
ENSG00000243649.8,27,3369,96.58732434757673,Phase IV
ENSG00000244731.8,4,3014,86.40665328362489,Phase II
ENSG00000213676.13,0,1,0.0,Phase I
ENSG00000204310.13,0,1,0.0,Phase I
ENSG00000204305.14,0,1,0.0,Phase I
ENSG00000213654.10,0,1,0.0,Phase I
ENSG00000204287.14,0,1,0.0,Phase I
ENSG00000198502.6,0,1,0.0,Phase I
ENSG00000196126.11,0,1,0.0,Phase I
ENSG00000196735.11,0,1,0.0,Phase I
ENSG00000179344.16,0,1,0.0,Phase I
ENSG00000237541.3,95,3486,99.94264410668195,Phase IV
ENSG00000232629.9,2,2968,85.08746773731,Phase II
ENSG00000241106.8,0,1,0.0,Phase I
ENSG00000204264.10,0,1,0.0,Phase I
ENSG00000240065.8,0,1,0.0,Phase I
ENSG00000242574.9,0,1,0.0,Phase I
ENSG00000204257.15,0,1,0.0,Phase I
ENSG00000204252.14,0,1,0.0,Phase I
ENSG00000231389.7,0,1,0.0,Phase I
ENSG00000223865.11,0,1,0.0,Phase I
ENSG00000204231.10,0,1,0.0,Phase I
ENSG00000112473.18,0,1,0.0,Phase I
ENSG00000231925.11,0,1,0.0,Phase I
ENSG00000030110.13,0,1,0.0,Phase I
ENSG00000096433.11,0,1,0.0,Phase I
ENSG00000137309.19,0,1,0.0,Phase I
ENSG00000124614.15,0,1,0.0,Phase I
ENSG00000196821.10,0,1,0.0,Phase I
ENSG00000064995.17,0,1,0.0,Phase I
ENSG00000112033.14,0,1,0.0,Phase I
ENSG00000198755.11,0,1,0.0,Phase I
ENSG00000096063.16,0,1,0.0,Phase I
ENSG00000112062.10,0,1,0.0,Phase I
ENSG00000156711.17,0,1,0.0,Phase I
ENSG00000124762.13,0,1,0.0,Phase I
ENSG00000255587.9,0,1,0.0,Phase I
ENSG00000137193.14,0,1,0.0,Phase I
ENSG00000112130.17,0,1,0.0,Phase I
ENSG00000124767.7,0,1,0.0,Phase I
ENSG00000124721.17,18,3289,94.29308861485518,Phase IV
ENSG00000124602.10,0,1,0.0,Phase I
ENSG00000161911.11,0,1,0.0,Phase I
ENSG00000112195.9,0,1,0.0,Phase I
ENSG00000188056.11,32,3408,97.70576426727844,Phase IV
ENSG00000124731.13,0,1,0.0,Phase I
ENSG00000112561.18,0,1,0.0,Phase I
ENSG00000112576.12,0,1,0.0,Phase I
ENSG00000137413.16,0,1,0.0,Phase I
ENSG00000024048.10,0,1,0.0,Phase I
ENSG00000171611.9,0,1,0.0,Phase I
ENSG00000137161.16,0,1,0.0,Phase I
ENSG00000112640.15,0,1,0.0,Phase I
ENSG00000044090.8,0,1,0.0,Phase I
ENSG00000137171.15,0,1,0.0,Phase I
ENSG00000112658.8,0,1,0.0,Phase I
ENSG00000172426.16,13,3192,91.5113277889303,Phase III
ENSG00000112715.21,0,1,0.0,Phase I
ENSG00000096384.20,0,1,0.0,Phase I
ENSG00000157593.19,0,1,0.0,Phase I
ENSG00000146232.16,0,1,0.0,Phase I
ENSG00000001561.7,0,1,0.0,Phase I
ENSG00000146070.16,22,3356,96.21451104100946,Phase IV
ENSG00000146072.6,17,3246,93.05993690851734,Phase III
ENSG00000198087.7,0,1,0.0,Phase I
ENSG00000096006.11,0,1,0.0,Phase I
ENSG00000170927.14,12,3162,90.65098938915972,Phase III
ENSG00000096093.16,0,1,0.0,Phase I
ENSG00000112146.16,0,1,0.0,Phase I
ENSG00000112210.12,0,1,0.0,Phase I
ENSG00000164430.16,0,1,0.0,Phase I
ENSG00000156508.18,0,1,0.0,Phase I
ENSG00000112697.16,0,1,0.0,Phase I
ENSG00000146243.14,0,1,0.0,Phase I
ENSG00000118420.17,0,1,0.0,Phase I
ENSG00000135318.12,0,1,0.0,Phase I
ENSG00000271793.1,0,1,0.0,Phase I
ENSG00000135316.17,0,1,0.0,Phase I
ENSG00000135336.14,0,1,0.0,Phase I
ENSG00000135334.9,0,1,0.0,Phase I
ENSG00000198833.7,0,1,0.0,Phase I
ENSG00000135341.18,0,1,0.0,Phase I
ENSG00000014123.10,0,1,0.0,Phase I
ENSG00000123545.6,0,1,0.0,Phase I
ENSG00000112234.9,0,1,0.0,Phase I
ENSG00000085382.12,0,1,0.0,Phase I
ENSG00000057657.17,0,1,0.0,Phase I
ENSG00000057663.16,0,1,0.0,Phase I
ENSG00000272398.6,0,1,0.0,Phase I
ENSG00000081087.15,0,1,0.0,Phase I
ENSG00000112335.15,0,1,0.0,Phase I
ENSG00000118689.15,0,1,0.0,Phase I
ENSG00000112290.13,3,2996,85.89045024376254,Phase II
ENSG00000056972.19,0,1,0.0,Phase I
ENSG00000010810.17,0,1,0.0,Phase I
ENSG00000196591.12,0,1,0.0,Phase I
ENSG00000111816.8,12,3162,90.65098938915972,Phase III
ENSG00000196911.10,0,1,0.0,Phase I
ENSG00000146373.16,0,1,0.0,Phase I
ENSG00000172673.10,0,1,0.0,Phase I
ENSG00000196569.12,18,3289,94.29308861485518,Phase IV
ENSG00000118520.14,0,1,0.0,Phase I
ENSG00000154269.15,16,3231,92.62976770863206,Phase III
ENSG00000197594.13,5,3079,88.27071981646114,Phase II
ENSG00000079950.14,0,1,0.0,Phase I
ENSG00000146399.1,12,3162,90.65098938915972,Phase III
ENSG00000112299.8,0,1,0.0,Phase I
ENSG00000112306.8,0,1,0.0,Phase I
ENSG00000028839.10,0,1,0.0,Phase I
ENSG00000027697.14,0,1,0.0,Phase I
ENSG00000118503.15,0,1,0.0,Phase I
ENSG00000051620.11,0,1,0.0,Phase I
ENSG00000001036.13,0,1,0.0,Phase I
ENSG00000118496.5,0,1,0.0,Phase I
ENSG00000111961.18,1,2950,84.57126469744767,Phase II
ENSG00000055208.19,0,1,0.0,Phase I
ENSG00000177688.6,0,1,0.0,Phase I
ENSG00000120253.14,0,1,0.0,Phase I
ENSG00000131019.11,17,3246,93.05993690851734,Phase III
ENSG00000181472.5,0,1,0.0,Phase I
ENSG00000091831.23,0,1,0.0,Phase I
ENSG00000112038.18,4,3014,86.40665328362489,Phase II
ENSG00000049618.23,0,1,0.0,Phase I
ENSG00000130340.15,0,1,0.0,Phase I
ENSG00000146425.11,0,1,0.0,Phase I
ENSG00000092820.18,0,1,0.0,Phase I
ENSG00000120438.12,0,1,0.0,Phase I
ENSG00000197081.13,0,1,0.0,Phase I
ENSG00000185345.21,27,3369,96.58732434757673,Phase IV
ENSG00000071242.12,0,1,0.0,Phase I
ENSG00000026297.15,0,1,0.0,Phase I
ENSG00000112486.16,0,1,0.0,Phase I
ENSG00000130396.20,0,1,0.0,Phase I
ENSG00000130024.15,0,1,0.0,Phase I
ENSG00000198719.9,16,3231,92.62976770863206,Phase III
ENSG00000112584.13,0,1,0.0,Phase I
ENSG00000008018.9,0,1,0.0,Phase I
ENSG00000112592.14,0,1,0.0,Phase I
ENSG00000188191.15,0,1,0.0,Phase I
ENSG00000164850.15,3,2996,85.89045024376254,Phase II
ENSG00000164877.19,17,3246,93.05993690851734,Phase III
ENSG00000002822.15,0,1,0.0,Phase I
ENSG00000106003.13,0,1,0.0,Phase I
ENSG00000198286.9,0,1,0.0,Phase I
ENSG00000155034.19,0,1,0.0,Phase I
ENSG00000075624.15,0,1,0.0,Phase I
ENSG00000075618.18,16,3231,92.62976770863206,Phase III
ENSG00000011275.18,0,1,0.0,Phase I
ENSG00000136238.18,0,1,0.0,Phase I
ENSG00000164535.15,0,1,0.0,Phase I
ENSG00000106443.16,0,1,0.0,Phase I
ENSG00000006747.15,8,3128,89.67593920275309,Phase III
ENSG00000106546.14,0,1,0.0,Phase I
ENSG00000048052.21,0,1,0.0,Phase I
ENSG00000136243.17,0,1,0.0,Phase I
ENSG00000136235.16,18,3289,94.29308861485518,Phase IV
ENSG00000136231.14,0,1,0.0,Phase I
ENSG00000105928.15,18,3289,94.29308861485518,Phase IV
ENSG00000172115.8,0,1,0.0,Phase I
ENSG00000122566.21,0,1,0.0,Phase I
ENSG00000086300.15,0,1,0.0,Phase I
ENSG00000106052.13,0,1,0.0,Phase I
ENSG00000146592.17,0,1,0.0,Phase I
ENSG00000180354.16,0,1,0.0,Phase I
ENSG00000180233.11,0,1,0.0,Phase I
ENSG00000106100.11,0,1,0.0,Phase I
ENSG00000240583.12,6,3102,88.93031258961858,Phase II
ENSG00000122643.20,0,1,0.0,Phase I
ENSG00000122507.20,0,1,0.0,Phase I
ENSG00000122545.19,0,1,0.0,Phase I
ENSG00000011426.11,0,1,0.0,Phase I
ENSG00000136250.11,0,1,0.0,Phase I
ENSG00000155849.15,0,1,0.0,Phase I
ENSG00000227191.8,0,1,0.0,Phase I
ENSG00000211689.7,0,1,0.0,Phase I
ENSG00000006451.8,0,1,0.0,Phase I
ENSG00000065883.16,0,1,0.0,Phase I
ENSG00000122641.11,82,3483,99.8566102667049,Phase IV
ENSG00000106571.14,12,3162,90.65098938915972,Phase III
ENSG00000106588.11,0,1,0.0,Phase I
ENSG00000078967.13,0,1,0.0,Phase I
ENSG00000136279.20,0,1,0.0,Phase I
ENSG00000136271.10,0,1,0.0,Phase I
ENSG00000158604.15,0,1,0.0,Phase I
ENSG00000196262.14,0,1,0.0,Phase I
ENSG00000136286.16,0,1,0.0,Phase I
ENSG00000136280.16,0,1,0.0,Phase I
ENSG00000179869.15,0,1,0.0,Phase I
ENSG00000185811.18,0,1,0.0,Phase I
ENSG00000106070.19,0,1,0.0,Phase I
ENSG00000132432.14,0,1,0.0,Phase I
ENSG00000146648.18,4,3014,86.40665328362489,Phase II
ENSG00000169919.17,0,1,0.0,Phase I
ENSG00000241258.7,0,1,0.0,Phase I
ENSG00000169902.15,3,2996,85.89045024376254,Phase II
ENSG00000243335.9,0,1,0.0,Phase I
ENSG00000196313.11,0,1,0.0,Phase I
ENSG00000106089.12,0,1,0.0,Phase I
ENSG00000106683.15,0,1,0.0,Phase I
ENSG00000086730.17,0,1,0.0,Phase I
ENSG00000158517.13,0,1,0.0,Phase I
ENSG00000272391.6,0,1,0.0,Phase I
ENSG00000189077.11,0,1,0.0,Phase I
ENSG00000106211.9,0,1,0.0,Phase I
ENSG00000170027.7,0,1,0.0,Phase I
ENSG00000188372.15,17,3246,93.05993690851734,Phase III
ENSG00000127951.7,0,1,0.0,Phase I
ENSG00000127947.16,0,1,0.0,Phase I
ENSG00000127955.17,17,3246,93.05993690851734,Phase III
ENSG00000135218.19,0,1,0.0,Phase I
ENSG00000075223.14,0,1,0.0,Phase I
ENSG00000075213.11,27,3369,96.58732434757673,Phase IV
ENSG00000153993.13,27,3369,96.58732434757673,Phase IV
ENSG00000127954.12,0,1,0.0,Phase I
ENSG00000157224.16,0,1,0.0,Phase I
ENSG00000105810.9,0,1,0.0,Phase I
ENSG00000127920.5,0,1,0.0,Phase I
ENSG00000164692.17,12,3162,90.65098938915972,Phase III
ENSG00000158560.14,38,3425,98.1932893604818,Phase IV
ENSG00000127922.9,0,1,0.0,Phase I
ENSG00000198742.9,0,1,0.0,Phase I
ENSG00000241685.10,0,1,0.0,Phase I
ENSG00000130429.14,0,1,0.0,Phase I
ENSG00000106244.13,0,1,0.0,Phase I
ENSG00000146833.15,0,1,0.0,Phase I
ENSG00000213413.2,0,1,0.0,Phase I
ENSG00000085514.16,0,1,0.0,Phase I
ENSG00000172354.10,0,1,0.0,Phase I
ENSG00000087077.14,0,1,0.0,Phase I
ENSG00000169871.13,0,1,0.0,Phase I
ENSG00000106366.8,0,1,0.0,Phase I
ENSG00000106367.15,0,1,0.0,Phase I
ENSG00000106404.13,0,1,0.0,Phase I
ENSG00000160999.10,0,1,0.0,Phase I
ENSG00000160991.16,0,1,0.0,Phase I
ENSG00000005075.15,0,1,0.0,Phase I
ENSG00000161040.16,0,1,0.0,Phase I
ENSG00000161048.11,0,1,0.0,Phase I
ENSG00000161057.12,0,1,0.0,Phase I
ENSG00000005483.20,0,1,0.0,Phase I
ENSG00000135250.17,0,1,0.0,Phase I
ENSG00000128536.16,56,3463,99.28305133352453,Phase IV
ENSG00000105851.11,0,1,0.0,Phase I
ENSG00000005249.13,0,1,0.0,Phase I
ENSG00000105879.12,0,1,0.0,Phase I
ENSG00000091136.14,34,3415,97.9065098938916,Phase IV
ENSG00000128590.5,0,1,0.0,Phase I
ENSG00000135272.10,0,1,0.0,Phase I
ENSG00000105971.15,14,3203,91.82678520217952,Phase III
ENSG00000105974.12,43,3440,98.62345856036708,Phase IV
ENSG00000105976.15,12,3162,90.65098938915972,Phase III
ENSG00000198898.14,0,1,0.0,Phase I
ENSG00000106278.12,4,3014,86.40665328362489,Phase II
ENSG00000106299.8,0,1,0.0,Phase I
ENSG00000197157.11,0,1,0.0,Phase I
ENSG00000174697.5,35,3420,98.0498996271867,Phase IV
ENSG00000135245.10,0,1,0.0,Phase I
ENSG00000128524.5,0,1,0.0,Phase I
ENSG00000128604.20,0,1,0.0,Phase I
ENSG00000186591.12,0,1,0.0,Phase I
ENSG00000131558.15,0,1,0.0,Phase I
ENSG00000085662.14,0,1,0.0,Phase I
ENSG00000155561.15,0,1,0.0,Phase I
ENSG00000243317.8,0,1,0.0,Phase I
ENSG00000105887.11,0,1,0.0,Phase I
ENSG00000182158.15,0,1,0.0,Phase I
ENSG00000105939.13,0,1,0.0,Phase I
ENSG00000133606.11,0,1,0.0,Phase I
ENSG00000257335.8,0,1,0.0,Phase I
ENSG00000258227.7,0,1,0.0,Phase I
ENSG00000211751.9,0,1,0.0,Phase I
ENSG00000211772.11,0,1,0.0,Phase I
ENSG00000106144.20,0,1,0.0,Phase I
ENSG00000146904.9,0,1,0.0,Phase I
ENSG00000055130.16,0,1,0.0,Phase I
ENSG00000171130.18,0,1,0.0,Phase I
ENSG00000106526.10,0,1,0.0,Phase I
ENSG00000002726.20,15,3216,92.19959850874676,Phase III
ENSG00000164867.11,17,3246,93.05993690851734,Phase III
ENSG00000164889.14,0,1,0.0,Phase I
ENSG00000082014.16,0,1,0.0,Phase I
ENSG00000013374.16,0,1,0.0,Phase I
ENSG00000106617.14,0,1,0.0,Phase I
ENSG00000133627.18,0,1,0.0,Phase I
ENSG00000157212.18,0,1,0.0,Phase I
ENSG00000009335.18,0,1,0.0,Phase I
ENSG00000155093.19,0,1,0.0,Phase I
ENSG00000164821.4,0,1,0.0,Phase I
ENSG00000206047.2,3,2996,85.89045024376254,Phase II
ENSG00000239839.7,0,1,0.0,Phase I
ENSG00000147324.11,0,1,0.0,Phase I
ENSG00000136573.14,0,1,0.0,Phase I
ENSG00000164733.21,0,1,0.0,Phase I
ENSG00000154359.13,0,1,0.0,Phase I
ENSG00000164741.15,36,3423,98.13593346716377,Phase IV
ENSG00000038945.15,2,2968,85.08746773731,Phase II
ENSG00000198791.12,0,1,0.0,Phase I
ENSG00000129422.14,56,3463,99.28305133352453,Phase IV
ENSG00000104763.19,0,1,0.0,Phase I
ENSG00000147416.11,0,1,0.0,Phase I
ENSG00000158856.18,0,1,0.0,Phase I
ENSG00000168495.13,0,1,0.0,Phase I
ENSG00000120910.14,0,1,0.0,Phase I
ENSG00000147439.12,0,1,0.0,Phase I
ENSG00000179388.9,11,3155,90.4502437625466,Phase III
ENSG00000120889.13,0,1,0.0,Phase I
ENSG00000173535.14,0,1,0.0,Phase I
ENSG00000173530.6,0,1,0.0,Phase I
ENSG00000104689.9,0,1,0.0,Phase I
ENSG00000147457.14,0,1,0.0,Phase I
ENSG00000167034.10,0,1,0.0,Phase I
ENSG00000147459.18,0,1,0.0,Phase I
ENSG00000104765.16,0,1,0.0,Phase I
ENSG00000104228.13,0,1,0.0,Phase I
ENSG00000120899.18,0,1,0.0,Phase I
ENSG00000120885.21,0,1,0.0,Phase I
ENSG00000189233.12,0,1,0.0,Phase I
ENSG00000012232.8,0,1,0.0,Phase I
ENSG00000197892.13,0,1,0.0,Phase I
ENSG00000120875.9,49,3454,99.02494981359334,Phase IV
ENSG00000104671.8,0,1,0.0,Phase I
ENSG00000197265.9,0,1,0.0,Phase I
ENSG00000104695.13,0,1,0.0,Phase I
ENSG00000157168.19,6,3102,88.93031258961858,Phase II
ENSG00000156735.11,0,1,0.0,Phase I
ENSG00000147535.17,0,1,0.0,Phase I
ENSG00000168615.12,0,1,0.0,Phase I
ENSG00000131203.13,0,1,0.0,Phase I
ENSG00000104332.12,4,3014,86.40665328362489,Phase II
ENSG00000147533.16,0,1,0.0,Phase I
ENSG00000104365.15,0,1,0.0,Phase I
ENSG00000070501.12,0,1,0.0,Phase I
ENSG00000078668.14,0,1,0.0,Phase I
ENSG00000168172.9,0,1,0.0,Phase I
ENSG00000165102.15,0,1,0.0,Phase I
ENSG00000221869.4,0,1,0.0,Phase I
ENSG00000253729.7,0,1,0.0,Phase I
ENSG00000169139.12,0,1,0.0,Phase I
ENSG00000147488.11,4,3014,86.40665328362489,Phase II
ENSG00000047249.18,0,1,0.0,Phase I
ENSG00000254087.8,0,1,0.0,Phase I
ENSG00000008988.9,0,1,0.0,Phase I
ENSG00000137575.12,0,1,0.0,Phase I
ENSG00000198846.6,0,1,0.0,Phase I
ENSG00000171316.12,0,1,0.0,Phase I
ENSG00000137563.12,0,1,0.0,Phase I
ENSG00000185728.17,0,1,0.0,Phase I
ENSG00000172817.4,56,3463,99.28305133352453,Phase IV
ENSG00000104218.14,0,1,0.0,Phase I
ENSG00000137573.14,4,3014,86.40665328362489,Phase II
ENSG00000147604.14,0,1,0.0,Phase I
ENSG00000104343.20,0,1,0.0,Phase I
ENSG00000154582.16,0,1,0.0,Phase I
ENSG00000154589.6,0,1,0.0,Phase I
ENSG00000164751.15,0,1,0.0,Phase I
ENSG00000104432.14,47,3446,98.7955262403212,Phase IV
ENSG00000076554.15,0,1,0.0,Phase I
ENSG00000076641.4,0,1,0.0,Phase I
ENSG00000133742.13,0,1,0.0,Phase I
ENSG00000123124.13,0,1,0.0,Phase I
ENSG00000085719.13,0,1,0.0,Phase I
ENSG00000104312.8,0,1,0.0,Phase I
ENSG00000180694.14,0,1,0.0,Phase I
ENSG00000079102.16,17,3246,93.05993690851734,Phase III
ENSG00000175305.17,0,1,0.0,Phase I
ENSG00000147649.10,0,1,0.0,Phase I
ENSG00000156482.11,0,1,0.0,Phase I
ENSG00000147669.11,0,1,0.0,Phase I
ENSG00000034677.13,0,1,0.0,Phase I
ENSG00000070756.16,0,1,0.0,Phase I
ENSG00000164924.18,0,1,0.0,Phase I
ENSG00000155097.12,0,1,0.0,Phase I
ENSG00000169946.14,8,3128,89.67593920275309,Phase III
ENSG00000164754.14,0,1,0.0,Phase I
ENSG00000136999.5,26,3361,96.35790077430455,Phase IV
ENSG00000172172.7,0,1,0.0,Phase I
ENSG00000156804.7,0,1,0.0,Phase I
ENSG00000180938.6,0,1,0.0,Phase I
ENSG00000173334.4,0,1,0.0,Phase I
ENSG00000136997.18,0,1,0.0,Phase I
ENSG00000147697.9,12,3162,90.65098938915972,Phase III
ENSG00000153310.19,0,1,0.0,Phase I
ENSG00000042832.12,0,1,0.0,Phase I
ENSG00000123908.12,0,1,0.0,Phase I
ENSG00000169398.19,0,1,0.0,Phase I
ENSG00000184489.11,0,1,0.0,Phase I
ENSG00000181790.11,27,3369,96.58732434757673,Phase IV
ENSG00000160932.11,0,1,0.0,Phase I
ENSG00000104518.11,0,1,0.0,Phase I
ENSG00000147813.16,0,1,0.0,Phase I
ENSG00000104529.17,0,1,0.0,Phase I
ENSG00000104522.16,0,1,0.0,Phase I
ENSG00000180900.19,0,1,0.0,Phase I
ENSG00000178685.14,0,1,0.0,Phase I
ENSG00000178896.9,0,1,0.0,Phase I
ENSG00000179526.17,0,1,0.0,Phase I
ENSG00000185122.11,0,1,0.0,Phase I
ENSG00000185000.12,0,1,0.0,Phase I
ENSG00000160959.8,0,1,0.0,Phase I
ENSG00000161016.17,0,1,0.0,Phase I
ENSG00000107099.15,0,1,0.0,Phase I
ENSG00000107104.18,0,1,0.0,Phase I
ENSG00000080503.24,0,1,0.0,Phase I
ENSG00000080298.15,0,1,0.0,Phase I
ENSG00000205808.5,0,1,0.0,Phase I
ENSG00000096968.13,0,1,0.0,Phase I
ENSG00000120217.14,0,1,0.0,Phase I
ENSG00000197646.7,5,3079,88.27071981646114,Phase II
ENSG00000175893.11,0,1,0.0,Phase I
ENSG00000164985.15,0,1,0.0,Phase I
ENSG00000155876.5,0,1,0.0,Phase I
ENSG00000137154.12,0,1,0.0,Phase I
ENSG00000198642.6,0,1,0.0,Phase I
ENSG00000099810.20,0,1,0.0,Phase I
ENSG00000147889.17,12,3162,90.65098938915972,Phase III
ENSG00000147883.11,2,2968,85.08746773731,Phase II
ENSG00000137055.15,0,1,0.0,Phase I
ENSG00000120156.21,17,3246,93.05993690851734,Phase III
ENSG00000107201.10,0,1,0.0,Phase I
ENSG00000197579.8,0,1,0.0,Phase I
ENSG00000086062.12,0,1,0.0,Phase I
ENSG00000086065.14,0,1,0.0,Phase I
ENSG00000086102.19,0,1,0.0,Phase I
ENSG00000165272.16,0,1,0.0,Phase I
ENSG00000107341.5,0,1,0.0,Phase I
ENSG00000137100.16,0,1,0.0,Phase I
ENSG00000137070.17,0,1,0.0,Phase I
ENSG00000165280.16,0,1,0.0,Phase I
ENSG00000165283.16,0,1,0.0,Phase I
ENSG00000107140.16,0,1,0.0,Phase I
ENSG00000137101.12,0,1,0.0,Phase I
ENSG00000137078.9,0,1,0.0,Phase I
ENSG00000107175.12,0,1,0.0,Phase I
ENSG00000159899.14,53,3459,99.16833954688845,Phase IV
ENSG00000122705.17,0,1,0.0,Phase I
ENSG00000196092.13,0,1,0.0,Phase I
ENSG00000147912.13,0,1,0.0,Phase I
ENSG00000107371.13,0,1,0.0,Phase I
ENSG00000198887.9,0,1,0.0,Phase I
ENSG00000135046.14,0,1,0.0,Phase I
ENSG00000134996.11,0,1,0.0,Phase I
ENSG00000187210.14,0,1,0.0,Phase I
ENSG00000156052.10,0,1,0.0,Phase I
ENSG00000196781.15,0,1,0.0,Phase I
ENSG00000165119.21,0,1,0.0,Phase I
ENSG00000196730.13,0,1,0.0,Phase I
ENSG00000135047.15,0,1,0.0,Phase I
ENSG00000187764.11,0,1,0.0,Phase I
ENSG00000165025.15,0,1,0.0,Phase I
ENSG00000165030.4,0,1,0.0,Phase I
ENSG00000165233.18,0,1,0.0,Phase I
ENSG00000131669.10,0,1,0.0,Phase I
ENSG00000081377.16,0,1,0.0,Phase I
ENSG00000136937.13,0,1,0.0,Phase I
ENSG00000106785.15,0,1,0.0,Phase I
ENSG00000106799.13,0,1,0.0,Phase I
ENSG00000106803.10,0,1,0.0,Phase I
ENSG00000119508.18,18,3289,94.29308861485518,Phase IV
ENSG00000023318.8,0,1,0.0,Phase I
ENSG00000136826.15,0,1,0.0,Phase I
ENSG00000165124.18,17,3246,93.05993690851734,Phase III
ENSG00000198121.13,0,1,0.0,Phase I
ENSG00000242616.4,0,1,0.0,Phase I
ENSG00000148154.10,0,1,0.0,Phase I
ENSG00000176386.9,0,1,0.0,Phase I
ENSG00000148218.16,0,1,0.0,Phase I
ENSG00000229314.5,0,1,0.0,Phase I
ENSG00000228278.4,3,2996,85.89045024376254,Phase II
ENSG00000106948.16,0,1,0.0,Phase I
ENSG00000136888.7,0,1,0.0,Phase I
ENSG00000181634.8,5,3079,88.27071981646114,Phase II
ENSG00000106952.7,0,1,0.0,Phase I
ENSG00000041982.16,4,3014,86.40665328362489,Phase II
ENSG00000119401.10,0,1,0.0,Phase I
ENSG00000136869.15,0,1,0.0,Phase I
ENSG00000119402.17,0,1,0.0,Phase I
ENSG00000095261.14,0,1,0.0,Phase I
ENSG00000056558.11,0,1,0.0,Phase I
ENSG00000106804.7,0,1,0.0,Phase I
ENSG00000119396.11,0,1,0.0,Phase I
ENSG00000148180.19,0,1,0.0,Phase I
ENSG00000148175.12,0,1,0.0,Phase I
ENSG00000056586.16,0,1,0.0,Phase I
ENSG00000186130.5,0,1,0.0,Phase I
ENSG00000171448.9,0,1,0.0,Phase I
ENSG00000119408.16,0,1,0.0,Phase I
ENSG00000136930.13,0,1,0.0,Phase I
ENSG00000136942.15,0,1,0.0,Phase I
